strategy,date,code,name,regime_primary,topic,excess_5d,excess_3d,fwd_ret_5d,entry_proxy_5d,MAE_5d,MFE_5d,has_outcome
sw_no_fake_no_riskoff,2024-08-01,4155,訊映,unknown,體外診斷 IVD,-0.02420550115091402,-0.032572824680581425,-0.10246679316888052,-0.07617187500000011,-0.12713472485768507,-0.028462998102466774,True
sw_no_fake_no_riskoff,2024-08-01,4551,智伸科,unknown,汽車精密件,0.1387066790805328,0.09880368172535392,0.0604453870625663,0.07874865156418553,-0.08377518557794261,0.0604453870625663,True
sw_no_fake_no_riskoff,2024-08-06,1402,遠東新,unknown,石化與塑橡膠,-0.022138698192975426,-0.026688328054607746,0.04105571847507328,0.04105571847507328,-0.013196480938416522,0.04105571847507328,True
sw_no_fake_no_riskoff,2024-08-06,1609,大亞,unknown,電器電纜,0.06229577941038267,0.06258773427648312,0.12549019607843137,0.03985507246376807,0.08235294117647074,0.12941176470588234,True
sw_no_fake_no_riskoff,2024-08-06,4551,智伸科,unknown,汽車精密件,0.10892807541220462,0.0013582583255957736,0.17212249208025332,0.13496932515337434,0.032734952481520585,0.17212249208025332,True
sw_no_fake_no_riskoff,2024-08-07,1314,中石化,unknown,石化與塑橡膠,-0.05541448969669793,-0.03446939748817035,-0.02104208416833675,-0.01611278952668682,-0.033066132264529036,-0.0030060120240481547,True
sw_no_fake_no_riskoff,2024-08-07,2645,長榮航太,unknown,國防軍工,-0.040402556282129964,-0.03651570115077185,-0.0060301507537687815,0.0323590814196244,-0.03718592964824119,-0.0060301507537687815,True
sw_no_fake_no_riskoff,2024-08-09,1525,江申,unknown,汽車精密件,-0.009661420875500593,-0.024510071098696518,0.03134328358208949,0.028273809523809312,0.0014925373134326847,0.03134328358208949,True
sw_no_fake_no_riskoff,2024-08-09,1583,程泰,unknown,CNC 工具機,-0.11453411622229592,-0.006884961353305741,-0.07352941176470584,-0.07759882869692525,-0.07352941176470584,0.01911764705882346,True
sw_no_fake_no_riskoff,2024-08-09,2344,華邦電,unknown,利基記憶體,0.0048468239266894475,0.030765950539835885,0.04585152838427953,0.025695931477516032,0.019650655021834273,0.05676855895196509,True
sw_no_fake_no_riskoff,2024-08-09,2606,裕民,unknown,離岸風電,-0.033385656838542443,-0.02028832269784364,0.007619047619047636,0.01147227533460815,-0.00952380952380949,0.007619047619047636,True
sw_no_fake_no_riskoff,2024-08-09,3003,健和興,unknown,車用連接器,0.05435612028467807,0.026832443134262585,0.09536082474226815,0.030303030303030276,0.05283505154639179,0.09536082474226815,True
sw_no_fake_no_riskoff,2024-08-09,3346,麗清,unknown,汽車精密件,-0.0167459443497735,-0.009830101673584668,0.02425876010781658,0.03260869565217406,-0.008086253369272378,0.02425876010781658,True
sw_no_fake_no_riskoff,2024-08-09,6139,亞翔,unknown,廠務工程,0.04908538563249998,0.04381721140769068,0.09009009009009006,0.05908096280087527,0.029279279279279313,0.09684684684684686,True
sw_no_fake_no_riskoff,2024-08-09,6505,台塑化,unknown,石化與塑橡膠,-0.08817451577834479,-0.052732168160556925,-0.047169811320754707,-0.03961965134706813,-0.047169811320754707,-0.00786163522012584,True
sw_no_fake_no_riskoff,2024-08-09,6835,圓裕,unknown,軟板,-0.0026660463106253918,0.016595900640054007,0.03833865814696469,0.030655391120507414,0.007454739084131967,0.04259850905218321,True
sw_no_fake_no_riskoff,2024-08-12,2498,宏達電,unknown,AR/VR/XR 光學,0.03532982745750224,0.03870472778379641,0.06455696202531636,0.05786163522012577,0.006329113924050667,0.06582278481012671,True
sw_no_fake_no_riskoff,2024-08-12,3005,神基,unknown,PC 與平板,0.023404444379554246,0.061386576248456226,0.05263157894736836,0.042654028436019065,0.009569377990430672,0.06698564593301426,True
sw_no_fake_no_riskoff,2024-08-12,3380,明泰,unknown,交換器與網通,0.037331306990627366,-0.0055990696845580334,0.06655844155844148,0.07003257328990231,-0.0032467532467532756,0.06655844155844148,True
sw_no_fake_no_riskoff,2024-08-12,4551,智伸科,unknown,汽車精密件,0.16879266741238386,0.16766825704811517,0.19801980198019797,0.09009009009009006,0.0990099009900991,0.20297029702970293,True
sw_no_fake_no_riskoff,2024-08-12,4934,太極,unknown,太陽能,-0.029227134567814117,-0.016097757348599973,0.0,0.005277044854881341,-0.010498687664041939,0.0,True
sw_no_fake_no_riskoff,2024-08-12,4961,天鈺,unknown,顯示驅動 IC,0.016227410886731297,0.016140060750224672,0.045454545454545414,0.060120240480961984,-0.013833992094861691,0.045454545454545414,True
sw_no_fake_no_riskoff,2024-08-12,5388,中磊,unknown,交換器與網通,-0.029227134567814117,-0.023947693537769044,0.0,0.004608294930875667,-0.01834862385321101,0.0,True
sw_no_fake_no_riskoff,2024-08-12,5608,四維航,unknown,散裝航運,-0.037537383875293484,-0.011139235889544241,-0.008310249307479367,0.011299435028248483,-0.01939058171745156,-0.005540166204986208,True
sw_no_fake_no_riskoff,2024-08-12,6116,彩晶,unknown,面板產業,0.005575649654923742,0.0002013943525649431,0.03480278422273786,0.03240740740740744,0.0023201856148493682,0.03480278422273786,True
sw_no_fake_no_riskoff,2024-08-12,6214,精誠,unknown,資安防護,-0.016406621747301342,-0.0055990696845580334,0.012820512820512775,0.012820512820512775,0.0,0.012820512820512775,True
sw_no_fake_no_riskoff,2024-08-13,2360,致茂,unknown,封裝量測,0.02854608591482166,0.014113730786661893,0.05756578947368429,0.0337620578778135,0.008223684210526327,0.05756578947368429,True
sw_no_fake_no_riskoff,2024-08-13,2474,可成,unknown,精密機構件,-0.011552454650565647,-0.01880973508325301,0.017467248908296984,0.017467248908296984,-0.004366812227074246,0.02183406113537112,True
sw_no_fake_no_riskoff,2024-08-13,3006,晶豪科,unknown,利基記憶體,0.0010178433748042615,-0.0003286643124751354,0.030037546933666892,0.026184538653366562,0.003754693366708306,0.030037546933666892,True
sw_no_fake_no_riskoff,2024-08-13,3023,信邦,unknown,連接器,-0.05537884688670447,-0.04183441800376564,-0.02635914332784184,-0.04523424878836835,-0.03953871499176276,0.01976935749588149,True
sw_no_fake_no_riskoff,2024-08-13,3023,信邦,unknown,連接器,-0.05537884688670447,-0.04183441800376564,-0.02635914332784184,-0.04523424878836835,-0.03953871499176276,0.01976935749588149,True
sw_no_fake_no_riskoff,2024-08-13,3059,華晶科,unknown,光學感測,0.03793186339270438,-0.018237446301357263,0.06695156695156701,0.0746054519368724,-0.008547008547008628,0.06695156695156701,True
sw_no_fake_no_riskoff,2024-08-13,5222,全訊,unknown,低軌衛星,0.02129476184994239,-0.015925991159713382,0.05031446540880502,0.05031446540880502,0.0,0.05031446540880502,True
sw_no_fake_no_riskoff,2024-08-13,8070,長華*,unknown,封裝材料,0.10568349278816958,0.0865121926948571,0.1347031963470322,0.1156004489337823,0.017123287671232834,0.1347031963470322,True
sw_no_fake_no_riskoff,2024-08-14,2006,東和鋼鐵,unknown,鋼鐵與特鋼,-0.0235576116871431,-0.04662149361202117,-0.013994910941475758,0.0,-0.029262086513994867,-0.013994910941475758,True
sw_no_fake_no_riskoff,2024-08-14,2104,國際中橡,unknown,石化與塑橡膠,-0.024668440926936208,-0.02642285120678778,-0.015105740181268867,-0.003058103975535187,-0.01812688821752273,-0.009063444108761476,True
sw_no_fake_no_riskoff,2024-08-14,2357,華碩,unknown,AI 伺服器組裝,0.004162789450411042,0.010091573294130463,0.013725490196078383,0.007797270955165692,0.00588235294117645,0.027450980392156765,True
sw_no_fake_no_riskoff,2024-08-14,2377,微星,unknown,AI 伺服器組裝,0.013829112119829734,0.0031084291592835545,0.023391812865497075,0.035502958579881616,-0.011695906432748537,0.023391812865497075,True
sw_no_fake_no_riskoff,2024-08-14,2382,廣達,unknown,AI 伺服器組裝,0.031027705158391594,0.008470851204556817,0.040590405904058935,0.03867403314917128,0.0018450184501845879,0.047970479704797064,True
sw_no_fake_no_riskoff,2024-08-14,2454,聯發科,unknown,HPC 與網通 IC,0.019973164233235696,0.04171232285977955,0.029535864978903037,0.05627705627705626,-0.025316455696202556,0.05907172995780585,True
sw_no_fake_no_riskoff,2024-08-14,2603,長榮,unknown,貨櫃航運,0.02349515049400197,0.012943623205003973,0.03305785123966931,0.010781671159029615,0.02203856749311295,0.038567493112947604,True
sw_no_fake_no_riskoff,2024-08-14,2607,榮運,unknown,貨櫃航運,-0.03140357438061259,-0.03452009352548335,-0.021840873634945246,-0.007911392405063333,-0.023400936037441422,-0.014040561622464809,True
sw_no_fake_no_riskoff,2024-08-14,2883,凱基金,unknown,銀行金融,-0.012668290807779203,-0.014253817035914773,-0.0031055900621118626,0.006269592476489061,-0.009316770186335588,0.01863354037267073,True
sw_no_fake_no_riskoff,2024-08-14,2884,玉山金,unknown,銀行金融,-0.005892975975025028,-0.021029131868668505,0.003669724770642313,0.024344569288389684,-0.020183486238532167,0.003669724770642313,True
sw_no_fake_no_riskoff,2024-08-15,2258,鴻華先進-創,unknown,車用電子,-0.005465252454260439,-0.01581781206588162,0.006119951040391758,-0.0012150668286755595,0.003671970624234966,0.020807833537331843,True
sw_no_fake_no_riskoff,2024-08-15,2353,宏碁,unknown,PC 與平板,0.002515854084666369,-0.010284685943111382,0.014101057579318566,0.008177570093457875,0.005875440658049458,0.015276145710928501,True
sw_no_fake_no_riskoff,2024-08-15,2426,鼎元,unknown,矽光子與 CPO,-0.016793536827985456,-0.029594076855763207,-0.005208333333333259,-0.007792207792207684,-0.01041666666666663,0.007812500000000222,True
sw_no_fake_no_riskoff,2024-08-15,2615,萬海,unknown,貨櫃航運,-0.020291671156343782,-0.03931111665675835,-0.008706467661691586,-0.013613861386138515,-0.014925373134328401,0.004975124378109319,True
sw_no_fake_no_riskoff,2024-08-15,3003,健和興,unknown,車用連接器,-0.01753050670511591,-0.02319668288033716,-0.005945303210463715,-0.016470588235294237,-0.005945303210463715,0.01189060642092743,True
sw_no_fake_no_riskoff,2024-08-15,3450,聯鈞,unknown,矽光子與 CPO,0.010802856206840294,0.009196346029808788,0.02238805970149249,0.0,0.02238805970149249,0.04104477611940305,True
sw_no_fake_no_riskoff,2024-08-15,3605,宏致,unknown,連接器,-0.01855731504843705,-0.040321998502509726,-0.006972111553784854,-0.0030000000000000027,-0.028884462151394508,-0.0019920318725099584,True
sw_no_fake_no_riskoff,2024-08-15,4976,佳凌,unknown,光學鏡頭,0.0186523774988685,0.027450109609319595,0.030237580993520696,0.014893617021276562,0.015118790496760237,0.05291576673866105,True
sw_no_fake_no_riskoff,2024-08-15,6189,豐藝,unknown,IC 通路,-0.025855236425497363,-0.007920320909916123,-0.014270032930845167,-0.037513397642015,-0.014270032930845167,0.02414928649835346,True
sw_no_fake_no_riskoff,2024-08-15,8028,昇陽半導體,unknown,矽晶圓,0.03779751255473052,0.024996972526952765,0.04938271604938271,-0.0449438202247191,0.04938271604938271,0.09876543209876543,True
sw_no_fake_no_riskoff,2024-08-16,1308,亞聚,unknown,石化與塑橡膠,0.01417662335774117,-0.009058664589482568,0.00561797752808979,0.011299435028248483,-0.014044943820224698,0.00561797752808979,True
sw_no_fake_no_riskoff,2024-08-16,2330,台積電,unknown,晶圓代工,-0.01208118905166955,-0.006365629953984375,-0.02063983488132093,-0.02466598150051391,-0.02063983488132093,0.0041279669762641635,True
sw_no_fake_no_riskoff,2024-08-16,2376,技嘉,unknown,AI 伺服器組裝,-0.008422486245820315,-0.01765523020322013,-0.016981132075471694,-0.007619047619047636,-0.02264150943396226,-0.009433962264150941,True
sw_no_fake_no_riskoff,2024-08-16,2832,台產,unknown,銀行金融,0.06489667399866561,0.056042617258911354,0.05633802816901423,0.04529616724738683,0.010563380281690238,0.05809859154929575,True
sw_no_fake_no_riskoff,2024-08-16,5871,中租-KY,unknown,銀行金融,-0.02511138784038225,0.0016192758637387783,-0.03367003367003363,-0.03691275167785235,-0.03367003367003363,0.0033670033670034627,True
sw_no_fake_no_riskoff,2024-08-19,2489,瑞軒,unknown,PC 與平板,-0.034452647921316526,-0.03247979315405147,-0.04201680672268904,-0.03389830508474578,-0.04621848739495804,-0.008403361344537785,True
sw_no_fake_no_riskoff,2024-08-19,4961,天鈺,unknown,顯示驅動 IC,-0.0018876370398372977,0.019199290577740058,-0.009451795841209809,-0.013182674199623379,-0.009451795841209809,0.007561436672967936,True
sw_no_fake_no_riskoff,2024-08-19,4961,天鈺,unknown,顯示驅動 IC,-0.0018876370398372977,0.019199290577740058,-0.009451795841209809,-0.013182674199623379,-0.009451795841209809,0.007561436672967936,True
sw_no_fake_no_riskoff,2024-08-19,6442,光聖,unknown,矽光子與 CPO,0.09892218349273063,0.04620575513934,0.09135802469135812,-0.007856341189674487,0.03456790123456788,0.1123456790123456,True
sw_no_fake_no_riskoff,2024-08-20,3035,智原,unknown,ASIC 與矽智財,-0.002383815333836359,-0.0028406260869658917,-0.013266998341625258,0.017094017094017033,-0.03316749585406298,-0.008291873963515717,True
sw_no_fake_no_riskoff,2024-08-21,2008,高興昌,unknown,鋼鐵與特鋼,0.15415514815612053,0.04699548208339488,0.1601255886970172,0.15649452269170583,0.0031397174254317317,0.1601255886970172,True
sw_no_fake_no_riskoff,2024-08-21,2615,萬海,unknown,貨櫃航運,-0.03457740571502621,-0.00631918477071769,-0.02860696517412953,-0.020075282308657627,-0.02860696517412953,-0.006218905472636815,True
sw_no_fake_no_riskoff,2024-08-22,1303,南亞,unknown,石化與塑橡膠,-0.021748644612743062,-0.012385731542731149,-0.019354838709677358,-0.003278688524590123,-0.019354838709677358,0.0021505376344086446,True
sw_no_fake_no_riskoff,2024-08-22,2332,友訊,unknown,交換器與網通,0.033222632453098644,0.025764216903284565,0.03561643835616435,0.02717391304347827,0.008219178082191636,0.03561643835616435,True
sw_no_fake_no_riskoff,2024-08-22,2379,瑞昱,unknown,HPC 與網通 IC,-0.017072704985634513,-0.019981667223899158,-0.014678899082568808,-0.005555555555555536,-0.023853211009174258,-0.00917431192660545,True
sw_no_fake_no_riskoff,2024-08-22,2388,威盛,unknown,Edge AI,-0.0023938059030657044,-0.0016330433706881475,0.0,-0.03610108303249093,-0.0037453183520599342,0.03745318352059934,True
sw_no_fake_no_riskoff,2024-08-22,2409,友達,unknown,面板產業,-0.008328524003956006,0.0013343156797567257,-0.005934718100890302,-0.008875739644970349,-0.005934718100890302,0.0029673590504448732,True
sw_no_fake_no_riskoff,2024-08-22,8021,尖點,unknown,PCB 硬板,0.015978897509007606,0.04823572303351131,0.01837270341207331,-0.044334975369458185,0.01837270341207331,0.06561679790026242,True
sw_no_fake_no_riskoff,2024-08-23,2313,華通,unknown,智慧型手機,0.06973897042876254,0.01661716137157776,0.07470511140235914,0.09333333333333327,-0.017038007863695914,0.08387942332896459,True
sw_no_fake_no_riskoff,2024-08-23,3653,健策,unknown,液冷散熱,-0.023082083002582077,-0.06394298450568026,-0.018115942028985477,0.011194029850746245,-0.05797101449275366,-0.018115942028985477,True
sw_no_fake_no_riskoff,2024-08-26,2498,宏達電,unknown,AR/VR/XR 光學,-0.022851204870366515,-0.01696055458472212,-0.023076923076922995,-0.023076923076922995,-0.023076923076922995,0.0,True
sw_no_fake_no_riskoff,2024-08-26,2881,富邦金,unknown,銀行金融,0.02307664312494595,-0.00480807159437191,0.02285092491838947,0.019522776572667988,-0.006528835690968515,0.02285092491838947,True
sw_no_fake_no_riskoff,2024-08-26,6541,泰福-KY,unknown,學名與相似藥,0.21006178378032703,0.21155682967036715,0.20983606557377055,,,,True
sw_no_fake_no_riskoff,2024-08-26,6753,龍德造船,unknown,國防軍工,-0.010412579665783905,0.03008955842283778,-0.010638297872340385,-0.017605633802816878,-0.010638297872340385,0.03191489361702127,True
sw_no_fake_no_riskoff,2024-08-26,9955,佳龍,unknown,電子廢料回收,-0.057517063945674574,-0.027150626979518866,-0.057742782152231054,-0.04394141145139807,-0.057742782152231054,-0.014435695538057902,True
sw_no_fake_no_riskoff,2024-08-29,1711,永光,unknown,前段製程材料,-0.0006181208289366413,-0.045061672788528906,-0.04629629629629628,-0.020912547528517123,-0.0888888888888888,-0.025925925925925908,True
sw_no_fake_no_riskoff,2024-08-29,2476,鉅祥,unknown,車用連接器,-0.08250364271445854,-0.049607127333983425,-0.12818181818181817,-0.10790697674418603,-0.12818181818181817,-0.022727272727272707,True
sw_no_fake_no_riskoff,2024-08-29,3037,欣興,unknown,IC 載板,-0.09109994003416011,-0.04369389163351367,-0.13677811550151975,-0.13149847094801226,-0.13677811550151975,-0.006079027355623046,True
sw_no_fake_no_riskoff,2024-08-29,5269,祥碩,unknown,HPC 與網通 IC,-0.0657503959612118,-0.006490244217100316,-0.11142857142857143,-0.12146892655367236,-0.11142857142857143,0.011428571428571344,True
sw_no_fake_no_riskoff,2024-08-29,6835,圓裕,unknown,軟板,-0.012702238845258118,-0.010127586159527024,-0.05838041431261776,-0.04580152671755722,-0.05838041431261776,-0.013182674199623379,True
sw_no_fake_no_riskoff,2024-08-30,2008,高興昌,unknown,鋼鐵與特鋼,-0.10708339429187497,-0.11958873207907317,-0.14448669201520914,-0.08536585365853655,-0.17237008871989867,-0.06463878326996209,True
sw_no_fake_no_riskoff,2024-08-30,6415,矽力*-KY,unknown,類比與功率 IC,-0.07182257714411011,-0.07659298058080755,-0.10922587486744428,-0.03337169159953968,-0.12937433722163305,-0.06150583244962882,True
sw_no_fake_no_riskoff,2024-08-30,6830,汎銓,unknown,晶圓廠設備,0.06989427245257607,0.031120706821330946,0.032490974729241895,0.017793594306049876,-0.02166064981949456,0.036101083032491044,True
sw_no_fake_no_riskoff,2024-09-02,2881,富邦金,unknown,銀行金融,-0.03605510819246205,0.029020146123193924,-0.08510638297872342,-0.08217716115261475,-0.08510638297872342,-0.0031914893617021045,True
sw_no_fake_no_riskoff,2024-09-02,2882,國泰金,unknown,銀行金融,0.01504818359615312,0.01155656626196866,-0.03400309119010825,-0.01883830455259028,-0.04791344667697062,-0.015455950540958274,True
sw_no_fake_no_riskoff,2024-09-02,3380,明泰,unknown,交換器與網通,-0.028834677925838936,-0.018263314948625653,-0.0778859527121003,-0.0778859527121003,-0.08623087621696801,0.0,True
sw_no_fake_no_riskoff,2024-09-02,6449,鈺邦,unknown,電容器,-0.039773940113452144,-0.0675079280095866,-0.08882521489971351,-0.06470588235294117,-0.1146131805157593,-0.025787965616045794,True
sw_no_fake_no_riskoff,2024-09-09,6830,汎銓,unknown,晶圓廠設備,0.05049860129477479,-0.09503127825992663,0.08387096774193559,0.16666666666666674,-0.09677419354838712,0.08387096774193559,True
sw_no_fake_no_riskoff,2024-09-11,2376,技嘉,unknown,AI 伺服器組裝,0.005503544840777641,-0.001832915279212255,0.053608247422680444,0.011881188118811892,0.014432989690721598,0.053608247422680444,True
sw_no_fake_no_riskoff,2024-09-11,2379,瑞昱,unknown,HPC 與網通 IC,-0.09351338068482917,-0.09444581280020026,-0.04540867810292637,-0.07072691552062871,-0.061553985872855654,0.02724520686175591,True
sw_no_fake_no_riskoff,2024-09-12,2356,英業達,unknown,AI 伺服器組裝,-0.015208139545238364,-0.009349836740076611,0.008168028004667427,0.0034843205574914826,-0.008168028004667427,0.023337222870478458,True
sw_no_fake_no_riskoff,2024-09-12,3017,奇鋐,unknown,液冷散熱,-0.01797076214450044,-0.03361424116784162,0.00540540540540535,0.0072202166064982976,-0.032432432432432434,0.0108108108108107,True
sw_no_fake_no_riskoff,2024-09-12,6533,晶心科,unknown,ASIC 與矽智財,-0.03614212499671432,-0.045153439941082896,-0.012765957446808529,0.0028818443804035088,-0.04397163120567371,-0.012765957446808529,True
sw_no_fake_no_riskoff,2024-09-13,1522,堤維西,unknown,汽車精密件,0.007578363607987582,-0.032055181209694195,0.031746031746031855,0.045016077170418,-0.02857142857142858,0.031746031746031855,True
sw_no_fake_no_riskoff,2024-09-13,2337,旺宏,unknown,利基記憶體,-0.022259271191479302,-0.02064114994833466,0.001908396946564972,-0.00379506641366234,-0.015267175572518998,0.005725190839694694,True
sw_no_fake_no_riskoff,2024-09-13,3029,零壹,unknown,資安防護,-0.022021745391263225,-0.016226446282246787,0.0021459227467810482,0.0021459227467810482,-0.008583690987124415,0.0021459227467810482,True
sw_no_fake_no_riskoff,2024-09-13,3209,全科,unknown,IC 通路,-0.028221722192098286,-0.02111567027018313,-0.004054054054054013,-0.006738544474393482,-0.016216216216216273,0.002702702702702675,True
sw_no_fake_no_riskoff,2024-09-13,6224,聚鼎,unknown,電阻與保護,0.09583233186195561,0.010069360914847891,0.11999999999999988,0.11827956989247324,0.0,0.11999999999999988,True
sw_no_fake_no_riskoff,2024-09-16,1717,長興,unknown,AI 先進封裝,0.03116258356126078,0.04683779935457233,0.05778491171749622,0.03779527559055129,0.019261637239165408,0.0609951845906902,True
sw_no_fake_no_riskoff,2024-09-16,1718,中纖,unknown,石化與塑橡膠,-0.03491616701879474,-0.026005726468345314,-0.0082938388625593,-0.0035714285714286698,-0.011848341232227444,-0.0011848341232226778,True
sw_no_fake_no_riskoff,2024-09-16,2356,英業達,unknown,AI 伺服器組裝,-0.03236285628482327,-0.022194124616140676,-0.00574052812858783,0.018823529411764683,-0.024110218140068862,0.006888633754305484,True
sw_no_fake_no_riskoff,2024-09-16,3003,健和興,unknown,車用連接器,-0.057048291645079297,-0.017199981585002244,-0.030425963488843855,-0.009326424870466421,-0.03245436105476662,-0.0030425963488843744,True
sw_no_fake_no_riskoff,2024-09-16,3576,聯合再生,unknown,儲能系統,-0.026622328156235442,0.027336390697492163,0.0,-0.004132231404958553,0.0,0.04149377593361003,True
sw_no_fake_no_riskoff,2024-09-16,3711,日月光投控,unknown,AI 先進封裝,-0.00714180867571601,-0.010910631989364594,0.01948051948051943,0.029508196721311553,-0.012987012987012991,0.01948051948051943,True
sw_no_fake_no_riskoff,2024-09-16,3714,富采,unknown,光學感測,0.03457859563129362,0.0285677879740438,0.06120092378752906,0.06365740740740744,-0.002309468822170757,0.06466512702078542,True
sw_no_fake_no_riskoff,2024-09-16,6443,元晶,unknown,太陽能,0.0016385414089818973,0.02932087563344732,0.02826086956521734,0.02826086956521734,0.0,0.04347826086956519,True
sw_no_fake_no_riskoff,2024-09-18,2467,志聖,unknown,封裝製程機台,-0.049945476787503384,-0.02349097143739942,0.0,-0.01982378854625555,-0.013483146067415741,0.020224719101123556,True
sw_no_fake_no_riskoff,2024-09-18,2486,一詮,unknown,氣冷散熱,-0.03605658789861432,-0.02157509704961469,0.013888888888889062,-0.009394572025052117,0.0064102564102566095,0.023504273504273643,True
sw_no_fake_no_riskoff,2024-09-18,3563,牧德,unknown,封裝量測,-0.06503464002481474,-0.04718974303463119,-0.015089163237311354,0.0027932960893854997,-0.023319615912208547,-0.015089163237311354,True
sw_no_fake_no_riskoff,2024-09-19,1303,南亞,unknown,石化與塑橡膠,-0.024218931346813077,-0.0199799455609333,0.012805587892898762,0.013986013986013957,-0.002328288707799775,0.012805587892898762,True
sw_no_fake_no_riskoff,2024-09-19,1313,聯成,unknown,石化與塑橡膠,-0.04131636473327416,-0.021943502346695842,-0.0042918454935623185,0.0043290043290042934,-0.012875536480686733,0.0042918454935620964,True
sw_no_fake_no_riskoff,2024-09-19,1727,中華化,unknown,前段製程材料,-0.01056949278468533,0.029967390765914148,0.02645502645502651,-0.06618531889290014,0.02645502645502651,0.0992063492063493,True
sw_no_fake_no_riskoff,2024-09-19,1727,中華化,unknown,前段製程材料,-0.01056949278468533,0.029967390765914148,0.02645502645502651,-0.06618531889290014,0.02645502645502651,0.0992063492063493,True
sw_no_fake_no_riskoff,2024-09-19,2324,仁寶,unknown,AI 伺服器組裝,-0.05035785257304526,-0.014688693890170468,-0.01333333333333342,-0.005970149253731405,-0.01333333333333342,0.004444444444444473,True
sw_no_fake_no_riskoff,2024-09-19,2329,華泰,unknown,EMS 電子代工,-0.017916238984934774,-0.021473312904088937,0.019108280254777066,0.02171136653895278,-0.003821656050955413,0.03821656050955413,True
sw_no_fake_no_riskoff,2024-09-19,2330,台積電,unknown,晶圓代工,0.0202671474269549,0.010473343146866432,0.05729166666666674,0.043165467625899234,0.013541666666666563,0.05729166666666674,True
sw_no_fake_no_riskoff,2024-09-19,2376,技嘉,unknown,AI 伺服器組裝,-0.0057133646408860095,0.011702550583265747,0.03131115459882583,0.03333333333333344,-0.00195694716242667,0.03131115459882583,True
sw_no_fake_no_riskoff,2024-09-19,2377,微星,unknown,AI 伺服器組裝,-0.025362711659536963,0.017333765887391328,0.011661807580174877,-0.019774011299435013,0.011661807580174877,0.03498542274052485,True
sw_no_fake_no_riskoff,2024-09-19,2420,新巨,unknown,電源供應器,-0.07836818849035787,-0.038323491478456595,-0.04134366925064603,-0.046272493573264684,-0.04134366925064603,0.0051679586563306845,True
sw_no_fake_no_riskoff,2024-09-20,1308,亞聚,unknown,石化與塑橡膠,0.02744079633616492,-0.02171041810769636,0.05737704918032782,0.06906077348066297,-0.013661202185792365,0.05737704918032782,True
sw_no_fake_no_riskoff,2024-09-20,1308,亞聚,unknown,石化與塑橡膠,0.02744079633616492,-0.02171041810769636,0.05737704918032782,0.06906077348066297,-0.013661202185792365,0.05737704918032782,True
sw_no_fake_no_riskoff,2024-09-20,2340,台亞,unknown,光學感測,0.005778032870122907,0.0002976284905142901,0.03571428571428581,0.018918918918918948,0.016483516483516425,0.03571428571428581,True
sw_no_fake_no_riskoff,2024-09-20,2409,友達,unknown,面板產業,-0.02113859888521863,-0.03304000162130938,0.008797653958944274,0.01775147928994092,-0.008797653958944385,0.008797653958944274,True
sw_no_fake_no_riskoff,2024-09-20,2428,興勤,unknown,電阻與保護,-0.024302450027261502,-0.021541096165111684,0.005633802816901401,0.005633802816901401,0.0,0.008450704225352101,True
sw_no_fake_no_riskoff,2024-09-20,3714,富采,unknown,光學感測,-0.022184314859666765,0.009369951516325692,0.007751937984496138,-0.013015184381778733,-0.0022148394241418012,0.03654485049833878,True
sw_no_fake_no_riskoff,2024-09-20,4746,台耀,unknown,CDMO 與原料藥,-0.02691814419225147,-0.011078319505152034,0.003018108651911433,-0.04134615384615381,-0.01307847082494984,0.046277665995975825,True
sw_no_fake_no_riskoff,2024-09-20,6689,伊雲谷,unknown,雲端與 MSP,-0.04925992434174742,-0.05132948835399376,-0.019323671497584516,0.004950495049504955,-0.033816425120772986,-0.019323671497584516,True
sw_no_fake_no_riskoff,2024-09-20,6742,澤米,unknown,光學感測,-0.017053805179106485,-0.08353560751663469,0.012882447665056418,0.0536013400335007,-0.05797101449275366,0.012882447665056418,True
sw_no_fake_no_riskoff,2024-09-23,1513,中興電,unknown,電器電纜,-0.011548960885638171,-0.03143860099868789,-0.014285714285714235,-0.0028901734104046506,-0.014285714285714235,0.005714285714285783,True
sw_no_fake_no_riskoff,2024-09-23,2317,鴻海,unknown,AI 伺服器組裝,0.044403420066742805,0.02705346249337559,0.04166666666666674,0.024590163934426146,0.016666666666666607,0.061111111111111116,True
sw_no_fake_no_riskoff,2024-09-23,2327,國巨*,unknown,功率電感,0.019049967103175525,0.037897218157685764,0.01631321370309946,0.0,0.01631321370309946,0.06362153344208799,True
sw_no_fake_no_riskoff,2024-09-23,2376,技嘉,unknown,AI 伺服器組裝,-0.010622025225878184,-0.019999124444707528,-0.013358778625954248,-0.017110266159695797,-0.013358778625954248,0.01526717557251911,True
sw_no_fake_no_riskoff,2024-09-23,3015,全漢,unknown,電源供應器,-0.005555120563439653,-0.03401618924791794,-0.008291873963515717,-0.00499168053244603,-0.008291873963515717,0.011608623548922115,True
sw_no_fake_no_riskoff,2024-09-23,3017,奇鋐,unknown,液冷散熱,0.039643607530128855,0.058634208441432634,0.03690685413005279,0.03327495621716281,0.0035149384885764245,0.09666080843585245,True
sw_no_fake_no_riskoff,2024-09-23,3037,欣興,unknown,IC 載板,-0.03405254425878679,-0.04579120491650923,-0.03678929765886285,-0.006896551724137945,-0.03678929765886285,-0.0033444816053511683,True
